0,592
0,1439
0,23
0,902
0,2236
0,2477
0,1501
0,1357
0,1008
0,1903
0,1225
0,422
0,317
0,1076
0,1015
0,1530
0,712
0,242
0,49
0,1249
0,1177
0,560
0,2230
0,429
0,1604
0,182
0,648
0,28
0,542
1,2315
1,2422
1,2465
1,1303
1,581
1,91
1,1297
1,287
1,985
1,1381
1,875
1,862
1,321
1,407
1,116
1,1760
1,953
1,604
1,2361
1,41
1,1024
1,1158
1,135
1,1263
2,1031
2,888
2,201
2,537
2,597
2,1398
2,690
2,2472
2,1816
2,2001
2,500
2,175
2,1391
2,853
2,352
2,1553
2,1584
2,1045
2,396
2,580
2,2120
2,1702
2,460
2,2224
2,585
3,1860
3,1833
3,2026
3,602
3,666
3,1286
3,100
3,1138
3,1893
3,152
3,929
3,313
3,319
3,174
3,655
3,1778
3,1396
3,938
3,1605
3,1274
3,1512
3,661
3,66
3,861
3,1945
4,1588
4,614
4,205
4,2243
4,1614
4,1576
4,787
4,1517
4,81
4,1332
4,2441
4,129
4,38
4,72
4,2475
4,110
4,2098
4,764
4,545
4,148
4,662
4,1942
4,1778
4,1616
4,1962
4,1337
5,163
5,1682
5,620
5,381
5,1068
5,2041
5,1049
5,334
5,1584
5,659
5,2412
5,2168
5,559
5,1629
5,2471
5,2014
5,2396
5,2167
5,1356
5,802
5,510
5,1533
5,95
5,388
5,1637
5,472
5,339
5,2401
5,1866
5,1736
5,837
5,93
6,1069
6,2435
6,1457
6,581
6,280
6,419
6,2357
6,524
6,766
6,892
6,1416
6,883
6,2420
6,2474
6,2401
6,1509
6,1011
6,1494
6,616
6,1615
6,1222
6,1050
6,947
6,1383
6,380
6,1121
6,61
6,1070
6,1112
6,1878
6,762
6,530
6,1101
7,1740
7,1064
7,2164
7,497
7,209
7,2358
7,180
7,936
7,515
7,620
7,384
7,65
7,589
7,1214
7,6
7,1863
7,667
7,473
7,702
7,717
7,2295
7,2413
8,390
8,2138
8,1190
8,2157
8,2239
8,2283
8,2326
8,434
8,974
8,1388
8,1566
8,101
8,1444
8,187
8,212
8,1582
8,2210
8,1972
8,1505
8,1606
8,1365
8,718
8,819
8,1272
8,441
9,1876
9,1544
9,2362
9,2020
9,1746
9,225
9,474
9,27
9,561
9,20
9,2392
9,411
9,727
9,1830
9,503
9,1287
9,687
9,379
9,1638
9,581
9,276
9,2410
9,2316
10,1327
10,1498
10,1851
10,1737
10,2129
10,1118
10,1116
10,2043
10,303
10,692
10,2199
10,566
10,1064
10,235
10,1950
10,1553
10,1219
10,2048
10,1343
10,902
10,2160
11,692
11,1646
11,1049
11,1354
11,1144
11,1864
11,95
11,1805
11,1189
11,207
11,2447
11,299
11,1220
11,1380
11,1709
11,461
11,2248
11,774
11,2407
11,2033
11,861
11,2400
11,1579
11,1829
11,1830
11,2302
11,1782
11,125
11,55
11,59
11,869
11,1560
12,270
12,1154
12,602
12,1915
12,380
12,2390
12,21
12,1958
12,445
12,2363
12,2127
12,2304
12,777
12,1368
12,1245
12,2296
12,2026
12,2352
12,2279
12,840
12,1707
12,1282
12,1254
12,940
12,1347
12,2436
12,1020
12,1274
12,1310
12,1097
13,1279
13,1775
13,1110
13,1988
13,752
13,2083
13,139
13,137
13,103
13,374
13,775
13,231
13,1928
13,1653
13,105
13,303
13,1488
13,184
13,397
13,1545
13,1355
13,2260
13,1541
13,1613
13,284
13,1727
14,1143
14,2145
14,1757
14,131
14,1277
14,478
14,1860
14,937
14,2469
14,1900
14,1019
14,1931
14,2151
14,989
14,268
14,1161
14,1547
14,642
14,2147
14,952
14,966
14,168
15,1516
15,1865
15,2258
15,1272
15,1320
15,2115
15,1589
15,191
15,2332
15,2281
15,1056
15,1279
15,226
15,2119
15,1505
15,759
15,2325
15,2024
15,1466
15,1935
16,2339
16,505
16,1602
16,1025
16,1042
16,778
16,1618
16,380
16,1399
16,2183
16,557
16,1941
16,2114
16,127
16,1190
16,1758
16,309
16,1111
16,2397
16,2218
16,64
16,1997
16,1352
16,1462
16,319
16,1440
16,290
16,1149
16,1981
17,783
17,863
17,1913
17,376
17,609
17,1807
17,2434
17,885
17,1309
17,357
17,500
17,412
17,1993
17,1519
17,2495
17,1324
17,143
17,576
17,2475
17,620
17,1288
17,2363
17,2264
17,1445
17,402
17,1509
17,921
18,709
18,2150
18,1121
18,1824
18,338
18,1821
18,919
18,2159
18,1928
18,49
18,109
18,772
18,2119
18,609
18,2338
18,47
18,2475
18,2240
18,1585
18,1396
18,22
18,2252
18,1687
18,762
18,720
18,677
19,898
19,2214
19,1343
19,417
19,944
19,885
19,1257
19,629
19,2129
19,484
19,910
19,2099
19,2412
19,318
19,1278
19,2381
19,10
19,133
19,1704
19,2069
19,724
19,1473
19,1889
19,2496
19,1470
19,75
19,2075
19,2121
19,1583
20,736
20,938
20,414
20,661
20,687
20,727
20,401
20,1355
20,83
20,332
20,454
20,1260
20,1104
20,991
20,1037
20,43
20,361
20,116
20,950
20,1711
20,988
20,951
20,1684
20,1303
20,1025
20,1932
20,1030
20,827
20,427
21,469
21,1918
21,1860
21,2218
21,2353
21,1219
21,1101
21,1492
21,425
21,807
21,1100
21,860
21,430
21,1004
21,1967
21,274
21,1145
21,65
21,828
21,561
21,783
21,699
21,1245
22,258
22,340
22,1537
22,1076
22,1757
22,1785
22,2045
22,214
22,312
22,2485
22,133
22,1150
22,326
22,798
22,703
22,2348
22,644
22,1185
22,2105
22,561
22,1812
23,760
23,1707
23,1744
23,2269
23,378
23,1674
23,2216
23,1032
23,1075
23,509
23,1716
23,1826
23,1307
23,314
23,306
23,1129
23,987
23,1230
23,2005
23,1346
23,1741
23,2291
23,722
23,2371
23,270
23,1364
23,2226
24,1199
24,7
24,1083
24,820
24,2215
24,654
24,1205
24,2471
24,1579
24,564
24,460
24,1188
24,177
24,297
24,1611
24,319
24,1930
24,423
24,1562
24,418
24,2382
24,752
24,476
24,511
25,2487
25,1665
25,1487
25,1729
25,1718
25,1540
25,2145
25,1549
25,964
25,641
25,2320
25,1275
25,1757
25,2028
25,2204
25,768
25,1050
25,1035
25,2150
25,862
25,1877
25,2091
25,1067
25,96
25,1681
25,2197
25,1776
25,953
25,983
26,743
26,398
26,1675
26,2062
26,1937
26,1770
26,890
26,1429
26,1233
26,881
26,2376
26,758
26,1847
26,1174
26,2429
26,508
26,2374
26,845
26,410
26,1688
26,1549
26,1980
26,1303
26,515
26,2223
26,1171
26,1612
26,1189
26,1680
26,1674
26,1686
26,2346
26,1768
26,1566
26,89
27,936
27,1663
27,2339
27,1664
27,1934
27,1979
27,2077
27,929
27,582
27,1170
27,780
27,2221
27,1099
27,2204
27,1566
27,580
27,2039
27,172
27,1937
27,1048
27,768
27,177
27,244
27,648
28,2423
28,999
28,670
28,1203
28,1857
28,1661
28,2331
28,2299
28,2240
28,485
28,323
28,2319
28,24
28,2429
28,2131
28,761
28,1703
28,1311
28,2170
28,1092
28,1054
28,910
28,1485
28,2344
28,142
28,1229
28,2376
28,716
28,1775
28,1929
28,161
28,491
28,1156
28,651
29,2435
29,1490
29,1562
29,1377
29,1367
29,1436
29,1549
29,78
29,81
29,163
29,1868
29,918
29,736
29,287
29,740
29,2376
29,30
29,346
29,2252
29,1753
29,1461
29,2481
29,778
30,2446
30,580
30,2156
30,742
30,21
30,1746
30,56
30,1144
30,987
30,1980
30,345
30,2477
30,2099
30,1544
30,1901
30,186
30,1152
30,132
30,1512
30,1185
30,2073
30,439
30,2253
30,1482
30,2158
30,257
30,2282
30,1209
30,118
30,613
30,326
31,450
31,917
31,399
31,1181
31,1788
31,1303
31,2211
31,997
31,2214
31,992
31,178
31,1251
31,4
31,214
31,1609
31,2379
31,2225
31,1884
31,65
31,540
31,652
31,1905
31,2163
31,2018
31,1807
31,253
31,104
31,1495
31,2306
32,873
32,2371
32,1272
32,1766
32,2135
32,418
32,1180
32,2248
32,1408
32,570
32,2220
32,146
32,1549
32,2462
32,1447
32,1212
32,1057
32,1575
32,816
32,1703
32,8
32,65
32,1351
32,1489
32,463
33,1996
33,2347
33,2115
33,1623
33,1320
33,13
33,1462
33,1554
33,1815
33,488
33,1268
33,2032
33,226
33,242
33,1513
33,1790
33,542
33,1387
33,2387
33,874
33,2411
33,456
33,57
34,1509
34,2417
34,827
34,578
34,2303
34,2405
34,1094
34,1485
34,1134
34,2366
34,1889
