0,2196
0,3781
0,2241
0,2720
0,1012
0,3121
0,2055
0,351
0,291
0,897
0,3496
0,3825
0,3779
0,405
0,1416
0,866
0,170
0,637
0,539
0,3406
0,3162
0,2031
0,1733
0,2888
0,1802
0,3975
0,3501
0,444
0,1721
0,711
0,951
0,3726
0,1788
0,3114
0,1030
0,1616
0,2332
0,3617
1,2128
1,3677
1,2509
1,2671
1,291
1,1600
1,2382
1,3386
1,14
1,3640
1,1608
1,673
1,3571
1,676
1,2424
1,1541
1,3543
1,1936
1,3740
1,252
1,3349
1,3227
1,694
1,2116
1,850
1,2290
1,558
1,2511
1,2760
1,628
1,3104
1,3945
1,922
1,1247
1,2450
1,1430
1,176
1,2763
1,1687
1,1485
2,419
2,1048
2,1417
2,2713
2,1050
2,2947
2,1368
2,2643
2,1004
2,2236
2,111
2,573
2,3846
2,2856
2,661
2,2893
2,2582
2,330
2,315
2,2693
2,1413
2,198
2,387
2,3191
2,1416
2,1133
2,2047
2,3413
2,509
2,178
2,3569
2,2148
2,390
2,1895
2,1395
2,1191
2,3934
2,2589
2,1106
2,1888
2,1058
2,3202
2,2448
3,1751
3,915
3,3921
3,3454
3,1542
3,3399
3,384
3,3256
3,3559
3,2864
3,1464
3,228
3,1590
3,3385
3,2377
3,937
3,3283
3,1541
3,1369
3,2169
3,2679
3,2890
3,2515
3,3367
3,1287
3,2612
3,3492
3,1410
3,2398
3,3118
3,266
3,3279
3,3237
3,2507
3,3655
3,2841
3,626
3,1721
3,2910
4,605
4,153
4,2854
4,2122
4,3329
4,1710
4,2858
4,1505
4,3313
4,3911
4,2735
4,983
4,2975
4,2521
4,1075
4,1916
4,866
4,1784
4,203
4,3473
4,3748
4,1061
4,2516
4,212
4,185
4,3961
4,1579
4,2938
4,721
4,145
4,3076
4,1034
4,585
4,3262
4,2760
4,2574
4,2534
4,3192
4,3331
4,900
4,571
4,1167
4,2411
5,1484
5,3218
5,1355
5,3666
5,1923
5,2268
5,3377
5,2462
5,743
5,3638
5,3534
5,1558
5,826
5,1150
5,252
5,2613
5,1919
5,931
5,2532
5,1360
5,1203
5,322
5,820
5,3698
5,663
5,3005
5,2581
5,3718
5,1387
5,1887
5,203
5,520
5,3023
5,328
5,2860
5,3667
5,1534
5,863
5,3564
5,364
5,3496
5,2200
5,1938
5,1525
5,178
5,1619
5,2061
5,2168
5,1979
5,1155
5,3877
6,1898
6,3171
6,265
6,410
6,788
6,3317
6,1411
6,1601
6,1416
6,2093
6,3596
6,771
6,3402
6,2427
6,2290
6,392
6,918
6,742
6,598
6,286
6,761
6,533
6,3746
6,1230
6,1161
6,2194
6,2784
6,2188
6,2305
6,2043
6,1911
6,527
6,2716
6,3752
6,718
6,1876
6,393
6,2764
6,1388
6,931
7,1071
7,2925
7,268
7,3467
7,3255
7,2232
7,3566
7,3356
7,2605
7,3720
7,1551
7,1753
7,2625
7,1512
7,2810
7,1475
7,2379
7,2643
7,464
7,2215
7,3960
7,1043
7,111
7,1018
7,1201
7,170
7,902
7,2890
7,1139
7,3451
7,3428
7,3085
7,3209
7,669
7,2327
7,1498
7,3220
7,392
7,1790
7,2065
7,3214
7,1363
7,3850
7,3941
7,2767
7,1646
7,469
8,3474
8,2978
8,283
8,2650
8,2138
8,3454
8,2884
8,816
8,1649
8,2807
8,3014
8,2173
8,3229
8,2343
8,3208
8,1275
8,1019
8,530
8,1975
8,814
8,457
8,3384
8,1932
8,354
8,3579
8,1471
8,1838
8,355
8,2317
8,3285
8,1206
8,305
8,2013
8,217
8,3404
8,2890
8,3980
8,1366
8,378
8,2522
8,430
8,3423
8,614
8,2062
8,3412
8,1917
8,1944
8,87
8,1237
8,2776
8,3067
8,483
8,130
8,3365
8,2692
8,1960
8,901
8,3299
8,3173
8,1669
8,254
8,2541
9,3645
9,3257
9,2455
9,101
9,2088
9,2691
9,1730
9,3659
9,1080
9,1156
9,1994
9,2417
9,3278
9,1286
9,1429
9,693
9,1203
9,959
9,3722
9,955
9,2405
9,2295
9,615
9,3325
9,3906
9,1845
9,366
9,3283
9,2442
9,2468
9,1029
9,3145
9,138
9,2347
9,1865
9,880
9,3911
9,1353
9,2222
9,3681
9,3551
9,2138
9,2635
9,2938
9,2316
9,3157
10,3370
10,3993
10,3902
10,3853
10,2572
10,1352
10,1514
10,3233
10,1445
10,763
10,3318
10,2580
10,736
10,900
10,1897
10,1451
10,2976
10,2131
10,3127
10,1606
10,3936
10,1802
10,1339
10,1176
10,2184
10,1941
10,2692
10,1460
10,2514
10,314
10,3590
10,1505
10,405
10,726
10,1368
10,1249
10,2889
10,15
10,1847
10,3194
10,512
10,3548
10,2108
10,1095
10,2304
10,3184
10,2017
11,2567
11,2971
11,2818
11,647
11,2538
11,2852
11,743
11,3973
11,1380
11,958
11,2612
11,1686
11,3875
11,2788
11,710
11,1578
11,3118
11,2432
11,796
11,3273
11,1406
11,1951
11,318
11,902
11,2577
11,1172
11,1914
11,3952
11,2509
11,788
11,2697
11,3034
11,2118
11,178
11,1596
11,1087
11,251
11,1755
11,960
11,3655
12,2020
12,2239
12,915
12,2487
12,354
12,1808
12,2395
12,3429
12,80
12,2583
12,2166
12,1530
12,3625
12,62
12,436
12,1995
12,2683
12,925
12,1826
12,618
12,1337
12,2786
12,3943
12,2236
12,2861
12,3489
12,3338
12,1970
12,126
12,929
12,141
12,465
12,2295
12,2754
12,1627
12,400
12,589
12,3171
12,1915
12,452
12,1238
12,3845
12,2938
12,764
12,3912
12,274
13,2008
13,3881
13,3665
13,3349
13,2721
13,90
13,804
13,2146
13,3910
13,551
13,96
13,329
13,3658
13,3430
13,457
13,1914
13,231
13,1834
13,672
13,1222
13,587
13,320
13,2157
13,1950
13,739
13,2100
13,656
13,2453
13,3661
13,777
13,50
13,996
13,3651
13,2364
13,2458
13,1534
13,3820
13,1665
13,1374
13,2631
13,3231
13,2621
13,680
13,2722
13,2697
13,1358
13,2951
13,1671
13,1202
14,1898
14,914
14,1725
14,1600
14,2853
14,3466
14,1
14,3520
14,3089
14,428
14,445
14,1711
14,1526
14,3820
14,412
14,2157
14,3253
14,3340
14,2318
14,603
14,933
14,2010
14,892
14,1897
14,1269
14,2197
14,2822
14,1408
14,1339
14,3431
14,3658
14,140
14,2507
14,899
14,3807
14,1257
14,3074
14,1449
14,3096
14,1994
14,3187
14,1338
14,2778
14,3082
14,2914
14,510
15,2967
15,987
15,46
15,2714
15,2325
15,2029
15,1523
15,3836
15,3785
15,1870
15,1045
15,1193
15,1706
15,3551
15,1384
15,3137
15,2794
15,3669
15,797
15,3632
15,2313
15,1973
15,3818
15,2365
15,1302
15,16
15,1172
15,155
15,692
15,2054
15,1583
15,1043
15,2671
15,726
15,2661
15,3466
15,3825
15,626
16,230
16,727
16,2887
16,284
16,655
16,1323
16,2094
16,1792
16,637
16,750
16,3163
16,960
16,2479
16,1704
16,3920
16,3150
16,2483
16,3531
16,3176
16,600
16,2567
16,1044
16,3366
16,1012
16,3751
16,1557
16,2409
16,246
16,3398
16,263
16,2260
16,385
16,3983
16,562
16,2156
16,3816
16,20
16,704
16,3315
16,1858
16,1860
16,3137
17,2700
17,742
17,970
17,1246
17,287
17,2831
17,1676
17,3578
17,81
17,2978
17,3350
17,1555
17,1514
17,552
17,1015
17,1729
17,3205
17,247
17,330
17,1053
17,136
17,2362
17,1681
17,3488
17,751
17,2056
17,1481
17,614
17,3833
17,734
17,2207
17,3409
17,125
17,2749
17,1344
17,961
17,2761
17,3733
17,1401
17,1774
17,434
17,2826
17,357
17,1604
17,2087
17,1629
17,3299
17,3082
17,3778
17,2699
17,1725
17,228
17,2759
17,785
17,2402
18,2206
18,1283
18,929
18,907
18,695
18,589
18,158
18,1385
18,1912
18,3860
18,3571
18,936
18,1058
18,1296
18,2783
18,392
18,3352
18,2509
18,2174
18,2184
18,3365
18,1335
18,3820
18,3929
18,2296
18,235
18,954
18,1731
18,2455
18,2325
18,1355
18,347
18,2785
18,2048
18,1038
18,623
18,847
18,3104
18,803
18,1061
18,338
18,134
18,540
18,3495
18,2139
18,2365
18,3373
18,3621
19,1622
19,1941
19,1207
19,2736
19,3547
19,1903
19,616
19,2622
19,65
19,1951
19,3892
19,2075
19,3032
19,1139
19,3448
19,1308
19,3697
19,1010
19,1497
19,3956
19,1098
19,10
19,1299
19,1185
19,629
19,15
19,2993
19,1148
19,3023
19,445
19,979
19,767
19,388
19,3521
19,354
19,470
19,2165
19,261
19,3735
19,2209
19,3199
19,841
19,2070
19,2125
20,3507
20,3268
20,2542
20,3091
20,3304
20,1414
20,3734
20,602
20,3977
20,79
20,2227
20,2040
20,85
20,795
20,3621
20,3860
20,2996
20,2160
20,2047
20,111
20,1374
20,531
20,2726
20,979
20,2300
20,1515
20,1606
20,2765
20,3604
20,3940
20,3368
20,1936
20,2493
20,1184
20,577
20,1932
21,721
21,1017
21,2404
21,485
21,1796
21,1389
21,709
21,600
21,2721
21,1593
21,3831
21,1476
21,620
21,1285
21,1793
21,1766
21,239
21,2645
21,71
21,3550
21,2909
21,752
21,3043
21,90
21,484
21,1096
21,475
21,1989
21,950
21,1724
21,2287
21,2251
21,3965
21,3845
21,3292
21,345
21,3486
21,183
21,918
21,2142
21,3101
21,863
21,3910
21,3157
21,425
21,613
21,598
21,3240
21,3869
21,882
21,2295
21,1014
21,3246
21,1308
21,2944
21,2171
21,2586
22,66
22,2044
22,3586
22,483
22,3693
22,1719
22,2692
22,851
22,1244
22,1152
22,1569
22,1645
22,2380
22,2506
22,1045
22,3025
22,780
22,1382
22,3715
22,109
22,3723
22,1478
22,1940
22,1652
22,2470
22,638
22,2059
22,2144
22,1369
22,1509
22,2547
22,1599
22,3828
22,787
22,2605
23,3248
23,125
23,808
23,772
23,1738
23,3479
23,1588
23,2741
23,1309
23,1443
23,1050
23,18
23,1833
23,310
23,3573
23,1063
23,941
23,1249
23,3754
23,2176
23,3026
23,375
23,2849
23,315
23,2413
23,88
23,286
23,3558
23,1333
23,1106
23,410
23,1663
23,3135
23,3635
23,3944
23,3153
23,1984
23,3909
23,290
23,2513
23,2222
23,1215
23,3500
23,3765
23,2291
23,1912
24,237
24,1594
24,2537
24,141
24,1349
24,3103
24,2901
24,940
24,3968
24,1995
24,3604
24,3566
24,2579
24,344
24,2851
24,820
24,3409
24,3642
24,1862
24,3689
24,1385
24,1821
24,1957
24,2916
24,2693
24,918
24,2567
24,3335
24,2471
24,51
24,509
24,537
24,3013
24,2831
24,986
24,544
25,1342
25,1351
25,1093
25,628
25,1299
25,1525
25,2437
25,2770
25,1035
25,2322
25,2194
25,3981
25,1036
25,1471
25,1506
25,489
25,3209
25,1712
25,1761
25,3973
25,2704
25,3883
25,641
25,482
25,313
25,3742
25,155
25,966
25,3910
25,16
25,292
25,752
25,1962
25,1563
25,2451
25,3095
25,2263
25,2050
25,771
25,1651
25,1066
25,1938
25,1276
26,3228
26,3672
26,2510
26,494
26,2716
26,1938
26,1060
26,1664
26,3340
26,3885
26,1787
26,2117
26,2863
26,3224
26,2458
26,257
26,1705
26,3290
26,664
26,41
26,2242
26,234
26,3786
26,3041
26,758
26,78
26,1731
26,396
26,3109
26,1587
26,1089
27,1978
27,3516
27,2141
27,1788
27,3865
27,2752
27,3131
27,280
27,2472
27,3654
27,350
27,3193
27,1063
27,2866
27,1156
27,745
27,669
27,1099
27,2252
27,1082
27,619
27,3915
27,1248
27,220
27,2302
27,3580
27,103
27,532
27,543
27,768
27,3455
27,251
27,2819
27,3804
27,2075
27,3885
27,1295
27,349
27,2232
27,3240
27,3005
27,157
27,702
27,891
27,497
27,84
28,2772
28,3352
28,650
28,1293
28,1208
28,475
28,2285
28,1050
28,3184
28,2706
28,2554
28,723
28,1662
28,1537
28,3829
28,1150
28,1312
28,2577
28,163
28,966
28,3669
28,473
28,3301
28,2221
28,1632
28,6
28,737
28,2336
28,3229
28,3976
28,240
28,3578
28,2162
28,3929
28,3957
28,1801
28,2659
28,92
28,3597
28,165
28,1099
28,1750
28,342
28,989
28,337
28,168
28,415
28,930
28,2929
28,3978
28,1184
28,1543
29,2558
29,507
29,2160
29,2814
29,3027
29,3968
29,451
29,3350
29,160
29,542
29,460
29,3861
29,4
29,1296
29,3878
29,3309
29,511
29,247
29,2055
29,1234
29,1454
29,365
29,1817
29,1384
29,1156
29,2710
29,161
29,2892
29,2733
29,2340
29,1185
29,2777
29,120
29,1225
29,3535
29,2371
29,1753
29,127
29,3987
30,1458
30,1761
30,736
30,3334
30,3890
30,478
30,3121
30,2107
30,2516
30,3056
30,27
30,2836
30,3489
30,800
30,2788
30,2032
30,286
30,832
30,1973
30,522
30,1249
30,1902
30,831
30,3434
30,16
30,2221
30,3631
30,112
30,1500
30,2201
30,298
30,2463
30,1131
30,849
30,3367
30,3380
30,2845
30,2856
30,3508
30,3274
30,516
30,2806
31,1516
31,1839
31,506
31,779
31,3019
31,1568
31,3254
31,28
31,401
31,1203
31,1888
31,3117
31,3448
31,1825
31,1077
31,294
31,756
31,1697
31,965
31,785
31,2133
31,895
31,2899
31,1364
31,284
31,3651
31,3559
31,2928
31,1912
31,3156
31,1462
31,525
31,164
31,2264
31,3321
31,1098
31,2970
31,1652
31,3184
31,701
31,3973
31,2434
31,1188
31,958
31,2604
31,52
32,1934
32,3354
32,886
32,1361
32,2004
32,1026
32,3093
32,2119
32,3441
32,587
32,2774
32,3122
32,1949
32,3219
32,38
32,3489
32,543
32,998
32,3132
32,3272
32,416
32,1601
32,848
32,673
32,1208
32,47
32,373
32,287
32,1455
32,1286
32,3840
32,2297
32,536
32,163
32,832
32,1120
32,2432
32,2787
32,2941
32,84
32,1720
32,1920
32,1763
32,3478
32,3569
32,3279
32,2118
32,2724
32,1326
32,3816
33,3751
33,3701
33,1960
33,1853
33,1279
33,41
33,1251
33,3795
33,1656
33,2027
33,650
33,2187
33,460
33,2565
33,309
33,3881
33,2661
33,3929
33,2499
33,3936
33,705
33,646
33,3132
33,2924
33,2997
33,1373
33,1608
33,1644
33,3861
33,1456
33,3232
33,3013
33,1756
33,990
33,2671
33,871
33,2874
33,1264
33,2685
34,2726
34,1702
34,2691
34,2578
34,1667
34,2977
34,611
34,2993
34,3347
34,1950
34,2197
34,2543
34,1098
34,1713
34,3169
34,3912
34,2242
34,335
34,1711
34,192
34,1316
34,211
34,2412
34,2773
34,525
34,1785
34,381
34,516
34,527
34,126
34,3858
34,3595
34,200
34,3115
34,1159
34,2060
34,2790
34,3153
34,2913
34,1398
34,2850
34,120
34,754
34,2223
34,3729
34,2457
34,1267
34,267
34,133
35,2887
35,3124
35,2742
35,2740
35,2612
35,1173
35,3218
35,144
35,2184
35,2592
35,2993
35,2298
35,465
35,1344
35,1932
35,3677
35,3312
35,1887
35,715
35,3553
35,735
35,1109
35,2317
35,2637
35,1369
35,3149
35,3117
35,283
35,1353
35,3471
35,3047
35,306
35,1718
35,1702
35,601
35,1684
35,181
35,1199
35,3691
35,2403
35,1560
36,2221
36,1985
36,2966
36,3044
36,3389
36,3085
36,2158
36,2914
36,2931
36,2046
36,3283
36,1733
36,3709
36,2996
36,3731
36,374
36,2541
36,1651
36,3143
36,2836
36,1583
36,3235
36,886
36,2644
36,3527
36,92
36,1564
36,3228
36,1376
36,2711
36,1843
36,1408
36,3857
36,3024
36,3935
36,679
36,2508
36,703
36,855
36,2070
36,1355
36,2464
36,243
36,1147
36,745
36,3460
36,3157
36,2475
36,3539
36,2192
36,1138
36,1766
36,911
37,3344
37,2949
37,3003
37,1154
37,2178
37,1695
37,663
37,3095
37,186
37,2996
37,3149
37,387
37,3860
37,1286
37,2571
37,2523
37,948
37,3067
37,2988
37,3512
37,819
37,1870
37,216
37,1308
37,3482
37,676
37,2926
37,1343
37,2192
37,3215
37,142
37,164
37,1384
37,1438
37,961
37,3175
37,3053
37,1688
37,2535
37,3828
37,3542
37,2878
37,39
37,372
37,35
37,3793
37,2274
37,1537
37,1650
37,2551
37,2224
37,232
37,2569
37,195
37,859
38,2962
38,265
38,2445
38,1985
38,3926
38,3685
38,55
38,516
38,767
38,3022
38,3528
38,115
38,196
38,1937
38,3666
38,37
38,2800
38,3956
38,1569
38,2490
38,2855
38,1768
38,141
38,243
38,2447
38,498
38,1098
38,1515
38,1184
38,3857
38,1190
38,1602
38,614
38,186
38,1430
38,2250
38,1915
39,3201
39,1607
39,1933
39,1455
39,2348
39,2551
39,228
39,3289
39,2227
39,1535
39,2840
39,445
39,2254
39,2965
39,134
39,494
39,333
39,1084
39,1764
39,605
39,344
39,2950
39,861
39,898
39,393
39,1146
39,294
39,1891
39,202
39,3963
39,512
39,3539
39,1234
39,978
39,3415
39,3269
39,1855
39,1705
39,676
39,3109
39,3283
40,2673
40,2202
40,3889
40,507
40,789
40,343
40,2257
40,3437
40,783
40,233
40,3255
40,633
40,313
40,3430
40,1473
40,143
40,3198
40,929
40,464
40,3102
40,461
40,2747
40,2649
40,3286
40,2589
40,2806
40,2239
40,3078
40,1403
40,2332
40,103
40,2167
40,3648
40,1312
40,3884
40,2314
40,1660
40,1425
40,637
40,1453
40,2710
40,250
40,3818
40,2488
41,1688
41,3630
41,2317
41,2246
41,3988
41,2393
41,48
41,2352
41,335
41,2020
41,3523
41,386
41,3684
41,3247
41,3610
41,2665
41,1853
41,2141
41,271
41,2103
41,3427
41,2083
41,419
41,514
41,3038
41,876
41,3491
41,1741
41,1787
41,1250
41,661
41,819
41,3963
41,2188
41,3806
41,417
41,1372
41,83
41,3163
41,2467
42,1943
42,1050
42,3030
42,3207
42,1246
42,164
42,2158
42,3631
42,3333
42,2599
42,2947
42,618
42,2205
42,538
42,3917
42,3281
42,3149
42,2195
42,3211
42,3029
42,3313
42,1906
42,3675
42,983
42,3088
42,3817
42,1594
42,2676
42,2485
42,1931
42,1352
42,187
42,2839
42,2464
42,3310
43,3394
43,2101
43,835
43,799
43,2446
43,3190
43,3392
43,1292
43,3423
43,337
43,565
43,2145
43,1432
43,2768
43,2701
43,241
43,396
43,3684
43,558
43,546
43,2008
43,3573
43,1558
43,2058
43,25
43,789
43,3798
43,3410
43,2382
43,1676
43,1415
43,2084
43,3215
43,2758
44,373
44,230
44,1722
44,154
44,1983
44,3073
44,1095
44,2862
44,3728
44,3417
44,2890
44,190
44,700
44,732
44,3227
44,1126
44,1923
44,3881
44,3771
44,3918
44,2370
44,1725
44,196
44,1142
44,624
44,2558
44,1564
44,3249
44,3834
44,2591
44,1659
45,1420
45,3267
45,262
45,1917
45,3849
45,1299
45,2918
45,3484
45,659
45,2804
45,936
45,412
45,2183
45,3971
45,2615
45,1128
45,1509
45,1520
45,3908
45,3139
45,184
45,3921
45,2294
45,2640
45,2436
45,2239
45,1337
45,369
45,1368
45,2945
45,2473
45,2204
45,1484
45,3681
45,2539
45,2541
45,3822
45,2068
45,1620
45,1188
45,1680
45,2024
46,1752
46,59
46,3658
46,3045
46,1151
46,755
46,2812
46,2249
46,1849
46,2393
46,1433
46,2052
46,2778
46,430
46,1790
46,1470
46,2005
46,253
46,3514
46,2252
46,368
46,751
46,1076
46,1622
46,736
46,824
46,24
46,3465
46,1885
46,506
46,1949
46,3274
46,1928
46,2142
46,1334
46,3110
46,2059
46,2131
46,1998
46,3119
46,1146
46,156
46,1756
46,2798
46,2842
46,3362
46,1632
47,338
47,1267
47,621
47,2482
47,432
47,1976
47,1113
47,1041
47,2613
47,308
47,50
47,2266
47,485
47,1075
47,1276
47,3916
47,40
47,2184
47,3450
47,429
47,2463
47,2825
47,2480
47,3468
47,1071
47,186
47,311
47,914
47,1535
47,129
47,1672
47,3266
47,493
47,2609
47,3981
47,1785
47,2946
48,258
48,915
48,2794
48,1355
48,1176
48,716
48,1236
48,2345
48,348
48,361
48,2782
48,3837
48,1642
48,2217
48,2989
48,715
48,899
48,440
48,2602
48,2169
48,3364
48,3144
48,3913
48,828
48,3513
48,1219
48,1045
48,1276
48,1590
48,107
48,2936
48,1434
48,3173
48,2709
48,2287
48,1149
48,125
48,684
48,3991
48,3809
48,2020
48,3614
48,2839
48,26
48,529
49,2799
49,3199
49,348
49,618
49,2260
49,2102
49,552
49,923
